year,month,month_name,city,province,region,latitude,longitude,population_millions,pm25_ugm3,aqi_us,aqi_category,annual_pm25_avg_ugm3,who_guideline_ratio,is_smog_season,is_crop_burning_season,is_monsoon_season,season,covid_lockdown_period,data_source,data_quality,pakistan_national_avg_pm25,pakistan_global_rank
2021,9,September,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,27.6,84,Moderate,38.5,5.5,0,0,1,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,10,October,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,43.6,121,Unhealthy for Sensitive Groups,38.5,8.7,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,11,November,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,60.5,154,Unhealthy,38.5,12.1,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,12,December,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,66.0,156,Unhealthy,38.5,13.2,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2022,1,January,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,69.2,158,Unhealthy,37.8,13.8,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,2,February,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,61.2,154,Unhealthy,37.8,12.2,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,3,March,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,37.7,106,Unhealthy for Sensitive Groups,37.8,7.5,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,4,April,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,20.2,68,Moderate,37.8,4.0,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,5,May,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,15.5,58,Moderate,37.8,3.1,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,6,June,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,14.3,56,Moderate,37.8,2.9,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,7,July,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,17.0,61,Moderate,37.8,3.4,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,8,August,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,21.2,70,Moderate,37.8,4.2,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,9,September,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,27.3,83,Moderate,37.8,5.5,0,0,1,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,10,October,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,42.4,118,Unhealthy for Sensitive Groups,37.8,8.5,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,11,November,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,61.0,154,Unhealthy,37.8,12.2,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,12,December,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,65.3,156,Unhealthy,37.8,13.1,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2023,1,January,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,74.7,161,Unhealthy,40.1,14.9,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,2,February,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,66.6,157,Unhealthy,40.1,13.3,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,3,March,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,39.7,111,Unhealthy for Sensitive Groups,40.1,7.9,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,4,April,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,21.1,70,Moderate,40.1,4.2,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,5,May,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,16.4,60,Moderate,40.1,3.3,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,6,June,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,15.1,57,Moderate,40.1,3.0,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,7,July,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,18.2,64,Moderate,40.1,3.6,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,8,August,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,22.8,74,Moderate,40.1,4.6,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,9,September,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,29.0,87,Moderate,40.1,5.8,0,0,1,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,10,October,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,44.7,124,Unhealthy for Sensitive Groups,40.1,8.9,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,11,November,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,64.4,156,Unhealthy,40.1,12.9,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,12,December,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,70.7,159,Unhealthy,40.1,14.1,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2024,1,January,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,78.1,163,Unhealthy,41.3,15.6,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,2,February,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,68.0,157,Unhealthy,41.3,13.6,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,3,March,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,42.3,118,Unhealthy for Sensitive Groups,41.3,8.5,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,4,April,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,21.4,71,Moderate,41.3,4.3,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,5,May,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,17.0,61,Moderate,41.3,3.4,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,6,June,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,15.7,59,Moderate,41.3,3.1,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,7,July,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,19.2,66,Moderate,41.3,3.8,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,8,August,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,23.2,74,Moderate,41.3,4.6,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,9,September,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,29.4,87,Moderate,41.3,5.9,0,0,1,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,10,October,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,46.2,127,Unhealthy for Sensitive Groups,41.3,9.2,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,11,November,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,64.2,155,Unhealthy,41.3,12.8,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,12,December,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,71.7,159,Unhealthy,41.3,14.3,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2025,1,January,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,79.9,164,Unhealthy,43.7,16.0,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,2,February,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,71.1,159,Unhealthy,43.7,14.2,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,3,March,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,43.6,121,Unhealthy for Sensitive Groups,43.7,8.7,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,4,April,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,23.5,75,Moderate,43.7,4.7,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,5,May,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,18.0,63,Moderate,43.7,3.6,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,6,June,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,16.4,60,Moderate,43.7,3.3,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,7,July,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,19.4,66,Moderate,43.7,3.9,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,8,August,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,25.0,78,Moderate,43.7,5.0,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,9,September,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,30.9,91,Moderate,43.7,6.2,0,0,1,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,10,October,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,50.6,138,Unhealthy for Sensitive Groups,43.7,10.1,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,11,November,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,71.4,159,Unhealthy,43.7,14.3,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,12,December,Islamabad,Islamabad Capital Territory,North,33.6844,73.0479,2.2,76.0,162,Unhealthy,43.7,15.2,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2015,1,January,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,73.7,160,Unhealthy,38.0,14.7,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,2,February,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,62.8,155,Unhealthy,38.0,12.6,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,3,March,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,33.4,96,Moderate,38.0,6.7,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,4,April,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,16.1,59,Moderate,38.0,3.2,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,5,May,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,13.7,54,Moderate,38.0,2.7,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,6,June,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,15.6,58,Moderate,38.0,3.1,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,7,July,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,20.9,70,Moderate,38.0,4.2,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,8,August,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,24.5,77,Moderate,38.0,4.9,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,9,September,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,30.4,89,Moderate,38.0,6.1,0,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,10,October,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,40.0,112,Unhealthy for Sensitive Groups,38.0,8.0,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,11,November,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,57.4,152,Unhealthy,38.0,11.5,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,12,December,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,65.8,156,Unhealthy,38.0,13.2,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,1,January,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,78.1,163,Unhealthy,39.5,15.6,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,2,February,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,65.6,156,Unhealthy,39.5,13.1,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,3,March,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,34.6,98,Moderate,39.5,6.9,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,4,April,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,16.0,59,Moderate,39.5,3.2,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,5,May,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,14.6,56,Moderate,39.5,2.9,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,6,June,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,16.4,60,Moderate,39.5,3.3,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,7,July,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,21.6,71,Moderate,39.5,4.3,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,8,August,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,26.1,80,Moderate,39.5,5.2,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,9,September,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,31.2,91,Moderate,39.5,6.2,0,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,10,October,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,40.9,114,Unhealthy for Sensitive Groups,39.5,8.2,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,11,November,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,61.4,154,Unhealthy,39.5,12.3,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,12,December,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,67.5,157,Unhealthy,39.5,13.5,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,1,January,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,85.1,166,Unhealthy,42.0,17.0,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,2,February,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,69.5,158,Unhealthy,42.0,13.9,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,3,March,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,36.8,104,Unhealthy for Sensitive Groups,42.0,7.4,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
